galaxyID,label1
269823,7
272567,2
53424,2
249523,2
258793,0
105551,6
151774,3
118567,1
168692,2
71716,0
77910,6
226557,3
282157,2
46731,3
79506,2
143027,1
51563,7
23375,1
182106,7
225220,7
138793,7
288836,7
191867,2
255858,4
89103,0
125517,3
35140,1
206425,1
54976,2
138029,7
71297,1
230517,5
44352,6
105583,6
273056,0
28493,2
267772,1
167676,2
11087,1
172377,7
267664,2
164996,7
250898,1
93271,5
121184,1
196341,0
41627,0
58349,3
113084,0
116866,2
175211,7
56016,3
94154,7
184952,2
109390,2
244222,6
164694,0
105760,0
212122,6
151876,2
86117,1
210148,2
206066,2
219591,0
241723,0
267034,7
245357,6
57497,0
111008,0
287927,7
15740,7
134548,3
295207,2
186006,1
228840,4
181093,3
213686,2
53256,6
243168,6
12928,3
5184,2
140754,4
229324,4
85923,6
22279,3
163563,3
203175,6
103609,6
254471,7
170402,2
135947,3
233291,3
80898,1
11415,0
8043,1
253253,7
66768,3
141610,4
25710,1
33319,1
243299,7
166659,3
230842,0
68804,3
26848,1
258717,1
288239,3
126320,2
50296,6
56961,4
954,3
79240,2
268678,4
126556,0
13368,3
225821,3
78303,3
59245,1
50684,4
54827,2
66759,6
15630,3
97224,2
273133,7
155635,1
59923,7
13312,7
89215,3
112210,5
179092,7
234141,2
43936,2
24451,1
176980,1
185177,7
171536,5
5568,6
73283,4
262204,4
213017,6
169275,2
169865,0
9699,1
254567,4
261802,2
250773,4
137163,0
145191,7
51917,3
108199,6
73985,2
267783,1
122405,3
40565,5
129749,3
155275,1
36702,6
2534,3
148230,2
261082,1
90145,4
6819,4
211071,7
49611,1
284517,1
165036,7
15776,3
226850,1
259305,2
145328,3
288279,3
174105,1
192812,6
209772,0
151147,1
136147,0
67950,1
90625,1
212559,4
161632,0
107479,0
279101,6
111799,6
86154,6
154393,4
187277,0
247031,4
163654,2
20019,7
218340,7
62258,3
216303,3
247188,0
49516,3
195124,1
131141,0
171284,2
193122,3
269098,2
211027,2
116110,0
229603,1
216207,3
23417,6
135646,1
294356,4
263747,1
270328,4
276157,7
124150,6
213084,0
21087,7
53687,6
76601,6
227743,3
159581,7
258466,4
136269,0
2807,2
258895,1
92165,3
2887,7
235667,7
116901,1
217520,0
157784,6
63044,6
198491,1
161343,4
24405,4
263171,5
294545,3
276508,7
84369,3
247441,2
242548,3
122607,1
170466,2
144147,3
249222,2
195120,3
174306,1
6512,3
16751,7
7371,6
130928,5
248138,0
239354,4
174758,4
281372,1
173220,1
64465,4
245272,7
182019,1
85814,3
193206,6
45226,4
174789,6
94183,7
27900,3
129127,0
219343,6
95102,0
142575,7
194097,3
156255,7
276067,0
110008,4
171902,3
94117,2
185906,2
77493,7
204417,7
172243,2
153684,6
75348,1
13321,1
240848,4
194906,6
237661,0
124213,0
270000,4
74647,2
63773,7
269927,7
263824,2
55130,6
267014,5
14540,1
274571,4
2732,0
25569,0
174363,7
156688,4
188235,4
205029,2
130418,4
274028,0
166273,7
37235,7
228957,3
205348,5
129261,7
214903,4
200295,4
212983,2
145173,2
272494,6
36455,7
240938,0
148137,6
100272,4
27096,0
166753,0
203258,3
14909,6
134647,4
226137,3
105705,2
154906,6
96873,7
61286,7
113854,3
252202,6
108255,1
231790,2
192068,1
99563,7
163784,3
90712,0
53191,6
257683,3
79397,5
90087,2
135231,5
191979,7
232192,3
167666,5
103311,7
179188,1
235754,1
149445,3
19856,4
257823,1
30642,0
623,2
232123,2
16120,2
134748,3
95238,1
94838,2
13356,1
100709,2
254718,4
178505,2
47947,0
45662,6
233517,3
85752,1
15908,4
68425,6
130670,1
192976,4
5484,0
138257,6
240085,6
134542,6
186555,7
201617,1
204298,1
238786,7
11384,7
246925,2
172354,2
91342,7
123651,1
143748,2
227093,3
274167,7
78820,1
228293,4
47103,3
131237,5
258580,3
269423,2
250809,4
71418,7
152786,6
294139,6
137610,0
222959,3
232942,5
173804,0
122999,4
4058,2
70168,4
207737,2
61858,5
1578,4
151640,7
217288,1
32261,1
196844,6
185710,2
63179,2
216282,7
140061,2
289153,0
172928,2
271521,4
87483,6
222025,7
111243,0
32970,6
87104,2
49441,3
15228,1
19906,1
94586,4
257856,4
154114,7
236274,2
194607,6
239489,3
31450,7
31815,2
270543,2
196486,7
136423,1
44423,0
158990,1
248037,4
16331,1
58006,3
254136,1
36362,3
160920,0
68021,7
208335,7
59051,2
125674,1
285392,0
158387,5
207666,3
132799,4
239212,0
251837,0
23370,3
44326,6
123120,6
248377,7
88646,0
180863,4
128046,7
43829,2
251565,1
240887,4
12494,7
166006,0
123924,4
287342,2
107947,0
48911,7
92082,4
281835,1
252472,7
53032,0
293445,2
164456,0
235849,6
127433,6
10461,6
24435,2
108914,4
4091,0
290033,0
26728,1
34149,6
137782,6
51666,2
70239,0
253645,1
8626,0
122680,6
129808,3
179741,1
200546,2
286254,6
1795,3
164046,3
262157,1
270546,1
215716,3
7993,7
191481,1
60946,1
48947,7
51826,7
157900,1
158404,1
120414,2
34107,5
12584,3
283448,0
151755,4
3616,6
247363,7
161556,2
206091,7
154366,2
173893,3
153647,3
59846,0
266397,4
185989,1
68947,6
3771,1
105511,7
161919,2
87815,0
124207,7
215673,7
58084,3
1555,5
79590,2
144019,6
270809,7
126714,3
49272,6
57060,3
65526,4
41375,7
122053,2
36461,7
69508,0
94852,4
190706,1
46096,1
128574,2
233645,0
211752,3
121849,7
45353,2
33018,4
223416,5
225512,1
158802,2
232684,6
17887,5
34013,3
272326,7
196511,4
22551,6
50067,4
233690,1
284112,6
1190,2
21414,1
176569,6
228894,7
133931,6
107857,3
238056,1
145143,7
256802,7
186135,3
82633,3
36344,5
214439,1
140759,2
258038,4
16442,3
136172,2
16638,3
140250,1
188531,1
79478,1
178116,3
38456,3
100561,4
248491,0
56323,7
108627,1
79510,4
76957,6
4603,7
110148,1
64704,1
55593,7
129182,4
2287,6
223290,6
247196,4
197982,7
16034,7
179234,7
258146,2
77132,3
249955,3
59765,1
232570,1
94072,2
102724,0
208999,6
244715,6
88555,2
184417,2
221890,7
157356,1
170191,1
87679,0
95936,2
227758,7
68073,1
68179,4
61732,2
283879,3
255224,4
25653,4
28090,6
167038,7
23622,7
16167,7
117152,7
237231,1
77670,6
17145,7
178237,2
10234,4
270902,1
227814,4
45320,3
275451,4
145395,2
171822,7
106866,0
127899,0
80998,6
116570,4
162027,0
204671,3
171914,7
231925,7
174808,7
86596,5
99526,0
214136,5
90951,2
267086,4
4942,6
3645,7
70814,0
14319,7
22355,0
94552,0
205723,2
187870,7
249490,2
84568,7
113424,6
221417,2
175239,3
119104,7
98380,6
228040,2
17518,4
153555,6
58415,3
190984,3
125224,2
279588,7
190600,1
198984,2
50041,1
82264,6
203285,6
90887,0
206254,6
853,6
24655,0
165245,7
139069,6
36799,6
156759,7
281630,2
159626,0
27570,0
173713,7
86519,2
92370,3
394,3
125256,0
208646,3
90987,0
268753,5
103521,5
94986,6
23179,2
31982,2
230281,0
265429,4
116467,7
128445,4
248344,1
7059,7
35623,2
260321,5
44033,2
232817,2
157059,4
30258,4
162064,0
10026,1
169553,2
188742,2
106468,3
134201,0
258200,7
248001,0
235234,0
178119,0
133279,7
175069,7
197866,7
236351,0
164547,2
290760,0
23280,1
221102,3
237642,4
260263,3
201172,3
265607,7
53004,6
262036,2
105435,0
76293,6
220779,1
46597,6
238359,0
36198,1
71281,2
182399,0
243998,7
35184,4
256327,2
155650,6
249764,4
90615,3
171289,4
101716,7
223870,1
213014,7
5495,1
191196,3
40432,1
65393,1
121797,7
293683,6
152540,2
205384,6
10614,4
222329,0
165259,2
46900,7
192742,1
26370,6
280967,4
238873,4
254958,0
13726,4
257248,4
259805,3
227618,4
186923,0
123112,6
275749,0
264048,7
52006,2
264942,4
173195,6
243587,6
242297,1
220505,7
109676,4
237234,1
36897,0
272446,6
131907,5
260179,2
265352,7
166835,1
36577,1
201142,0
25297,0
36168,5
122628,7
270022,4
127859,0
195209,1
84813,7
101225,0
153125,0
233590,3
170878,7
189069,4
209521,2
121406,2
177894,0
34242,1
225684,1
116853,7
161999,3
158576,4
110906,6
234842,6
220994,0
239023,4
28327,3
156498,0
75107,1
151859,6
259964,0
252653,3
178186,2
203415,4
83636,1
265161,4
210580,3
248355,1
248730,1
168986,3
38741,5
248018,3
39601,7
125015,6
223611,3
60369,6
35741,7
129877,4
64900,3
215698,6
252242,3
168196,0
291506,2
162736,4
48409,4
109325,1
65096,1
106515,1
241973,0
148534,0
200960,6
55572,4
100961,6
186634,2
141927,1
230967,5
13226,3
191105,2
129728,7
140977,6
256147,7
26380,6
217908,3
98144,3
258221,7
191372,0
260478,2
176345,6
131875,6
57710,6
179791,4
179879,3
15958,6
276777,3
232709,1
39034,5
201233,6
91330,0
83549,4
198280,3
181198,1
78495,1
168927,4
131412,4
273561,5
6933,1
113108,0
150121,7
56859,6
50476,4
129740,5
229272,7
269878,1
93066,0
87832,0
201051,4
199320,7
15725,4
38709,2
168201,6
15627,1
167773,3
205711,0
247040,7
195596,7
66278,0
107132,3
16043,0
149783,4
268856,2
239316,2
265444,4
204914,0
246508,4
54882,4
15238,7
219863,3
131591,7
23774,3
20742,7
26245,4
171975,7
251923,0
245463,3
39535,0
4150,6
228408,1
98886,6
136683,0
171799,7
90623,3
64937,5
117941,7
125312,1
245072,0
99534,2
65364,1
135501,6
100423,2
12207,4
57416,0
87003,7
108332,4
37490,6
36651,4
32411,6
198887,0
290041,2
142998,3
68759,3
251190,1
128892,1
71476,4
121269,3
267816,5
25576,6
64029,1
260111,7
38566,0
159234,2
44443,4
23518,2
126458,7
8593,1
238277,6
221019,7
10707,6
57465,7
222525,2
110702,4
251834,7
69607,4
184905,0
11045,1
27651,7
173256,0
91392,6
70210,0
252,3
261600,4
262196,4
86187,7
71121,1
4900,5
84261,5
119815,7
21345,7
244279,7
66792,6
58292,5
42210,6
89711,3
84592,2
251526,6
76512,3
93436,0
241621,2
260480,3
46641,0
46682,1
97618,7
34613,3
185960,2
195988,5
151091,3
82595,1
76454,6
64689,5
111433,4
160620,4
94815,2
253554,2
125131,4
164603,3
263745,1
25379,7
126996,0
61550,2
21294,2
210655,1
255632,4
74098,0
33980,0
141854,7
252269,1
173670,6
76194,3
97087,3
35218,4
77585,0
290897,6
155848,6
14006,6
127807,0
238130,5
251908,2
87059,1
95489,2
128696,1
289498,7
244859,7
266538,7
38578,2
120138,1
186041,5
9249,0
46001,7
277471,0
62414,6
199330,1
260339,2
70426,2
175969,1
53553,1
175286,7
61463,2
152813,1
260598,4
136042,5
64333,0
86353,7
127662,0
23058,2
129050,2
135230,1
119603,0
23684,0
77226,3
157632,6
26826,2
168281,2
160765,0
54815,7
207886,3
161214,3
138768,3
161183,3
84751,0
242580,0
256329,5
13928,6
162283,6
39095,2
62152,3
98357,3
138622,3
253048,0
11160,6
239606,0
162600,0
81745,3
154743,3
205832,1
69664,3
10807,5
4520,6
233693,2
124268,4
292890,0
238946,6
270903,4
172381,3
7369,6
23512,1
80066,6
93242,4
69324,0
16323,3
25808,3
25088,6
158386,3
34693,4
173589,1
136334,6
214119,0
136247,5
163609,7
11028,4
281914,1
118172,3
129870,6
224802,6
209678,1
176558,3
166807,1
216085,7
168494,3
200429,2
158485,6
61581,1
45905,2
114621,7
121074,7
285931,0
47740,0
274393,3
129624,4
251630,1
25164,3
231366,2
88563,3
171203,6
289420,4
123959,2
126841,4
18915,6
156268,6
183635,3
126892,6
33334,3
35614,6
4598,2
208243,6
89473,0
98473,1
21069,0
252924,6
87670,2
136031,4
271511,3
132295,4
4361,2
139400,7
93521,7
185343,7
132368,6
20639,1
86141,5
213182,0
90572,6
114252,1
173430,3
248267,1
278632,7
282794,1
250001,6
27625,6
164903,0
182418,3
81543,7
88410,3
30298,1
211705,4
291971,7
206940,7
272917,0
138227,5
140892,4
77918,7
129767,6
181757,7
94664,1
204916,5
261616,6
3543,1
30124,2
266855,7
171090,0
267741,7
228042,0
259447,0
258235,5
41027,0
291687,1
94907,3
170813,7
137681,3
156108,2
71405,6
261799,1
66268,2
139962,2
262827,2
78772,6
216883,3
218534,4
267301,7
136203,2
7945,6
64922,3
12039,7
262186,7
25007,1
56915,2
225527,0
84437,6
109755,0
122126,3
54042,6
160162,1
251275,4
64124,0
271099,2
14883,0
267781,1
292549,0
93637,6
15830,2
62956,2
12371,4
143845,3
231123,3
223142,6
76026,6
217761,3
953,4
282493,0
180532,2
108307,0
75565,2
198412,3
55435,3
255628,2
100441,0
87127,3
294842,1
243918,2
24754,0
261596,1
214990,4
14892,1
233188,2
161392,7
203973,3
96662,4
97039,7
79660,7
207251,6
47950,3
243103,4
87400,0
78827,4
265347,7
174260,3
100786,7
249512,2
135196,6
106392,3
117308,1
173245,0
51452,2
118140,1
181806,6
263286,1
162042,7
232829,6
157512,7
50200,0
141827,1
40080,4
162010,6
8655,2
216726,3
57892,7
197173,3
54795,0
175165,4
143373,4
74362,0
41917,0
114117,4
139389,2
13064,2
12872,4
73224,6
58780,4
216656,1
72462,6
26704,7
115136,6
19436,3
191955,4
91004,3
52800,6
283866,0
74986,6
150038,4
128625,6
27481,7
191859,6
42047,1
171754,3
65601,0
241286,4
283880,1
86355,4
190848,4
116139,4
159059,7
81919,2
157096,2
76270,6
280566,4
227987,0
85928,6
240772,4
152056,4
183498,0
38130,7
149051,7
218496,6
145658,2
26637,0
102323,0
6734,1
50906,7
9489,7
196078,2
193479,2
81227,6
99220,7
200401,1
106180,7
44060,6
57484,3
163981,2
253707,2
247238,1
73830,7
240832,2
148225,0
292476,3
250886,2
87941,1
91442,2
263581,4
91541,0
157077,2
69602,5
120741,7
30248,4
49319,3
81848,1
158244,2
184190,2
110809,6
126190,7
140692,2
188464,0
219295,0
99487,3
268098,0
115460,7
261297,4
214963,6
66849,3
235577,7
250301,2
103915,3
219719,3
258455,7
66073,1
160314,2
261,0
178346,6
32026,1
179909,0
196090,7
91131,7
67693,6
240788,0
241818,1
129632,6
68409,0
271751,1
243560,2
170587,0
270638,1
109622,1
118990,6
112598,0
79499,6
167223,7
234502,0
136024,3
47952,2
171456,2
171828,6
235649,0
170309,3
69472,6
99037,7
132838,3
127574,3
271323,4
180009,6
242268,6
19351,6
152681,4
25050,7
18127,2
171847,2
184909,3
191561,4
91286,2
3732,7
42262,3
116825,5
143830,3
233594,3
154216,1
163587,6
130307,7
190682,3
96352,2
258607,4
60654,7
63486,2
177865,6
94013,2
9628,0
100319,7
21154,0
101266,6
288911,3
137497,4
199563,0
49306,6
134721,1
76415,6
272696,1
214646,2
169223,0
177661,3
180026,5
25573,7
157421,7
22408,4
140731,4
281724,3
115354,3
3408,0
87192,1
67035,3
112080,3
98392,4
177232,3
185590,4
8498,7
66739,3
185328,3
78989,2
1200,4
194699,6
68231,7
113370,2
69752,7
218304,0
110682,3
212473,5
260136,4
198559,6
155224,3
40755,4
193926,5
160199,6
14024,6
271470,7
76421,6
30209,3
86680,3
127006,0
201077,6
172643,3
46445,3
44431,5
213907,2
23075,5
46935,0
101069,0
15272,7
187785,6
269877,1
19156,0
266432,7
271807,4
97841,3
166883,0
244368,3
62788,7
63113,2
73104,7
269847,1
70905,3
93329,0
42158,3
154249,3
239562,3
254104,2
26076,6
102674,6
48720,7
247505,1
123207,1
169008,1
24653,0
131264,3
174205,6
35686,2
137496,7
191184,5
252123,1
224892,3
255472,1
127540,4
96056,2
233285,4
63222,1
119682,6
227770,6
2221,0
234290,6
236855,7
271968,2
92113,6
34562,1
39459,6
148615,3
232437,1
185424,0
55660,1
80438,6
210749,3
174239,0
132265,3
98468,0
133877,4
200868,6
222390,7
232043,7
50006,2
71622,2
15696,6
294977,1
85307,0
75636,6
120080,1
165468,0
121688,3
72176,6
198708,6
251965,1
131829,0
240502,6
144492,4
206075,7
85756,1
77498,2
103184,3
133526,2
254468,4
126049,1
252176,1
134172,2
267382,0
138743,3
290895,2
105783,3
125711,3
248557,3
213481,6
3368,0
250805,2
176806,0
246791,5
269106,1
57030,1
33559,2
123896,1
224119,0
258475,1
60957,2
74450,3
236055,1
123022,0
111997,0
92749,3
236512,2
132273,7
120892,1
253704,1
122838,7
224324,0
12368,2
248358,4
216862,4
213825,2
171878,3
28874,1
181147,6
259850,7
210151,2
107652,4
286262,0
108083,6
247414,6
118067,1
276911,2
226731,4
64794,2
108310,2
123063,4
259374,1
204608,3
126748,3
238804,2
7411,4
247910,4
87705,6
78054,4
229546,7
65465,0
123164,2
116185,2
103823,2
283050,1
152139,1
248845,1
27428,3
166988,1
131563,6
222823,3
237181,3
106924,6
100120,7
238088,6
95917,3
283338,6
189054,1
31534,2
255896,4
21430,0
213869,0
153603,6
55399,1
10358,0
92977,0
248683,7
71390,0
248386,4
169241,6
112920,0
292932,6
109399,0
24719,3
157068,6
220794,0
125184,4
284687,3
259303,3
279599,7
247459,4
16937,4
232362,3
196853,1
55803,0
236700,3
59242,1
52220,4
119470,2
112371,2
10854,4
38838,7
8683,2
253243,2
35127,3
219205,6
166307,4
115030,4
244177,5
93601,2
83103,2
173674,5
273155,1
235537,2
26236,6
224690,3
256391,5
97575,6
189050,4
13354,0
149503,3
198909,0
166263,6
172534,0
103172,3
30294,2
117913,2
163229,6
225923,1
169656,7
67797,4
13400,7
109161,0
194018,7
26220,2
184511,3
241935,0
55812,0
289775,1
263986,1
255956,4
49717,3
98521,1
187954,7
162041,6
56774,3
163383,0
8049,6
14511,1
174379,7
111124,2
183552,6
278491,2
21079,4
217942,2
237398,2
278768,6
151792,7
166174,3
156131,6
209466,0
228869,3
4936,5
216924,4
117279,4
217445,7
19040,1
215877,6
67411,4
149654,6
6538,2
241925,5
53579,6
106832,0
282128,1
69000,7
185054,0
206738,0
246877,1
115518,3
86970,1
243378,0
144463,7
73409,2
40854,3
155074,2
176607,4
47206,3
18551,7
111150,5
142619,6
35341,1
167533,4
51237,6
250344,4
264597,1
158287,0
174763,0
36870,4
176634,2
130526,3
175567,2
266839,7
58184,4
108101,2
163824,7
241568,3
117025,3
44137,0
64756,2
150293,7
59584,1
88796,4
195227,4
158432,3
171829,6
231332,0
109835,4
137288,0
129916,0
150534,1
145361,4
291520,3
100846,0
50382,3
263282,1
259875,2
221745,5
148294,1
47658,3
145298,1
226416,1
134160,3
270816,4
129712,4
65446,7
129433,2
61998,1
111749,7
177158,6
174324,1
170240,1
83903,0
288071,0
97360,3
38533,4
76155,5
32698,6
50720,6
161393,5
182128,6
49793,1
282615,2
174623,7
49704,7
86042,6
62817,6
117715,0
210919,0
144346,7
259208,0
20632,3
159906,0
83730,2
256652,3
150117,5
72076,7
16537,0
70100,0
33727,3
25889,6
162664,2
65908,6
253436,0
232427,7
231991,1
174693,2
82802,7
253678,4
252401,5
66724,7
23796,2
187451,0
258591,1
241795,3
131562,6
132455,6
27008,0
8429,0
122122,0
107669,1
259438,7
177342,1
224056,1
262112,4
10858,3
125098,4
152496,3
38129,0
269999,6
178841,6
110753,7
166717,1
233536,3
186998,3
96256,2
255295,1
238391,0
137118,2
68714,4
122945,5
65941,6
1307,6
208636,1
293807,3
23240,6
156694,1
159913,2
154939,7
115718,1
83525,0
164681,1
264412,1
228032,3
70893,7
131249,7
28442,0
4566,0
154413,0
33560,2
72354,1
264057,7
192371,7
200780,1
176708,2
284946,2
272577,4
240580,6
23069,2
161941,7
78196,3
271899,2
58456,7
50936,0
159264,1
58021,3
199985,1
65617,0
272309,1
205509,3
260942,6
127247,4
91090,3
53465,6
39399,1
69445,2
259917,7
113931,6
75580,3
193576,3
31917,0
70798,7
44595,7
1257,7
111524,1
214837,6
55554,0
144215,6
195125,7
225553,4
205184,1
219856,3
236431,7
122177,2
185382,3
14709,1
54027,7
41056,3
268051,6
57080,6
101682,1
247491,5
214615,6
19183,3
79455,0
98181,6
23581,3
250385,7
232345,0
283408,7
87328,7
212476,7
51333,4
74060,3
58619,3
184340,2
206406,2
244579,5
237314,6
7056,2
60144,4
118597,4
262393,2
56781,3
129058,3
119074,7
259313,2
162794,6
225452,3
222711,0
255425,0
123792,2
13028,7
278838,1
143060,5
101535,0
137501,0
51144,3
225999,6
211352,0
128733,6
169448,1
98701,2
132314,0
259292,0
251441,7
131587,3
192646,4
93607,0
119995,3
206710,7
82090,6
265497,4
65981,4
33640,2
208530,6
14165,3
185112,6
216684,1
84240,2
117572,4
38139,2
92639,3
8240,6
79236,0
209717,6
219724,7
282830,7
101242,3
246678,2
194972,1
61103,3
204874,2
174276,6
249263,2
261511,1
238736,6
246135,4
152508,6
74291,6
130623,6
154465,3
88101,3
223511,5
30098,2
249144,5
130781,1
67544,0
226982,1
236898,0
79189,2
267045,1
127729,5
217439,1
261613,2
64061,0
156521,1
2015,6
244015,3
65869,6
293630,7
248875,5
40740,1
143203,6
238392,2
91085,1
215465,4
242928,1
130587,1
8072,0
61215,7
268718,3
112251,1
173102,7
234911,0
252639,7
235677,7
114918,7
226518,6
212874,3
55555,7
152254,6
135778,0
271738,4
34879,6
172780,3
119546,7
265308,2
233248,6
96655,3
62984,0
65120,4
61877,3
111479,6
38840,0
264255,1
184617,3
24591,6
75139,1
188236,7
135174,4
30768,4
52859,1
259425,4
89848,0
141831,4
167558,2
240184,6
169334,4
198292,2
17547,2
267165,2
103617,3
99852,5
206129,4
252323,4
99879,0
173096,3
55195,0
51348,7
163741,1
82646,6
91666,2
175760,0
83270,1
30724,0
27729,7
245627,1
232389,2
257662,0
215642,4
218391,3
260373,4
160133,2
125057,6
72932,3
250324,3
204439,7
178925,7
169654,3
21183,3
79299,6
176903,4
158332,2
118368,1
100425,4
158065,1
66760,2
106124,1
254856,1
85490,1
103259,0
161956,3
80389,7
254193,4
3917,1
283647,1
37163,3
134957,3
134202,3
238838,2
86487,7
131227,0
72376,2
69172,4
86647,7
102572,7
292810,5
152206,3
196678,1
126283,2
64820,0
284712,2
244017,6
254225,2
40469,7
148959,6
134383,3
60897,1
238406,2
24713,7
138109,4
264794,6
14810,7
176940,7
236434,6
238854,4
180063,3
96852,0
8444,3
46750,6
288395,7
242731,2
56078,7
81360,3
286269,2
270516,1
198691,3
77423,7
272749,4
10180,6
268633,1
274487,3
174141,1
234159,7
76359,6
143464,3
75317,7
267235,7
22379,3
185746,0
148084,7
97416,2
153985,3
152550,0
46591,3
234657,4
144487,7
138934,1
204008,3
75494,2
195955,3
48548,3
139007,1
38236,0
27626,4
63754,7
65292,3
23867,2
115162,6
30766,3
34774,6
62506,7
67705,0
20410,0
260755,4
186643,4
63472,6
77246,3
163367,7
117439,7
93173,3
87654,6
241609,3
289804,1
219213,2
268638,1
273948,6
212303,3
90611,7
209092,3
141235,7
31357,4
161489,0
176188,0
60755,6
259677,5
157598,2
175473,1
83291,3
48095,1
286028,6
11981,7
106490,0
84789,7
198961,4
155611,5
252606,2
167692,7
152998,6
80466,2
279334,6
37155,4
19366,1
232213,5
224600,6
23135,2
111783,7
186036,2
3235,7
102951,2
197978,0
129796,6
183705,4
15572,1
8314,0
79992,3
282666,2
69115,0
85879,7
97425,7
84170,6
184302,1
272409,4
222943,1
8220,1
122079,7
173510,5
62830,5
169521,0
18227,6
165226,4
8148,4
185597,3
48528,0
255763,5
236151,0
120807,4
109168,0
247317,7
217701,3
229859,2
169322,3
123153,1
263056,2
109243,0
230260,4
259172,5
121514,6
286913,3
152215,6
240932,6
69347,1
124655,7
38938,0
168056,6
119922,7
149820,3
240021,6
19125,0
172064,3
7204,7
45611,0
165430,3
89825,1
135285,6
261327,4
173885,2
109522,3
258406,6
239375,6
10965,0
94411,6
227448,7
256378,3
293097,4
205736,6
163373,7
209931,3
252159,3
131271,2
206854,7
103317,0
218630,1
20545,6
215497,7
122559,0
259321,2
175797,7
270690,7
38193,3
61733,0
208660,1
284223,2
15574,7
92559,3
244624,3
241840,1
174515,1
178855,1
52969,6
21208,2
37479,5
181299,2
143169,1
57352,0
246502,7
126874,0
91572,1
76525,0
63735,1
44159,4
195091,3
156684,1
244669,6
152866,6
32644,0
252872,1
16081,7
96257,2
69619,4
30441,3
256186,4
95342,7
79289,0
112333,0
197598,2
40877,2
2592,3
73726,7
265737,7
264742,1
150470,0
226364,6
229488,7
264360,4
193363,6
221409,5
180613,2
184785,0
155552,1
264834,3
261287,0
44365,0
108581,6
45222,0
110848,7
122996,1
281858,5
187049,4
153642,2
136092,3
64443,2
68431,2
159048,0
251003,2
181183,4
272678,1
167124,0
161304,0
75849,6
166849,1
37944,6
164073,5
126423,7
141667,1
155902,1
269223,2
107213,1
244691,1
221098,2
46464,6
78020,6
13294,1
225122,0
224239,7
36220,7
69528,4
188642,5
90135,2
270497,5
10533,4
143825,0
251446,0
63407,6
83643,1
234979,6
115464,3
18057,1
79544,3
181604,7
231831,4
67723,4
90054,3
284785,0
220355,3
109428,1
138765,2
118091,3
167297,0
106436,2
167456,0
236603,3
149491,6
172363,6
277036,3
69552,1
247870,3
27048,7
77563,4
231408,7
14903,1
12194,1
26302,7
283887,7
289456,2
101626,6
46387,6
154190,1
102842,7
64803,7
228003,2
73095,1
21126,4
60981,3
109005,0
144696,6
193059,6
60075,3
227892,4
160197,7
13628,1
139798,1
212089,4
248384,1
77061,0
255535,3
51261,7
73626,4
243961,1
134944,0
120778,2
63728,6
30103,3
197750,6
12377,2
201157,1
167837,1
189156,7
247690,0
97334,3
15034,2
192378,0
65458,2
201440,2
74687,7
87808,0
145265,0
24475,7
165577,4
136862,4
105755,7
81817,4
184215,0
68858,2
51694,0
155731,0
156209,2
222373,5
174944,2
63135,2
90960,7
270329,7
64213,2
220173,7
239999,0
206938,3
261024,2
20575,7
116930,0
114656,7
52015,7
66196,1
227244,2
76307,7
205289,1
59421,2
155588,1
31113,7
105993,6
132863,7
260038,4
213112,6
245311,7
152643,6
6774,7
170687,2
38830,0
80897,0
54632,6
272042,0
139598,0
75950,7
218668,7
151368,1
22539,0
248457,1
31436,3
10645,1
73170,5
88217,3
151595,1
125982,3
160348,6
164151,6
208256,2
61144,3
290654,2
251947,7
222285,3
129375,3
56703,0
74553,2
279861,7
219693,1
526,0
62865,2
168012,0
226089,2
158234,5
149271,3
89327,2
90500,1
90345,3
155766,5
246603,1
209953,2
106302,0
222545,7
10663,6
171555,1
130672,3
59212,3
62907,6
200114,5
238647,1
85331,1
16074,2
235855,3
60797,2
251594,4
217380,4
33912,6
290831,1
268548,7
139145,1
201944,0
230370,3
80337,6
7305,2
127096,2
114952,0
239595,0
223726,7
221202,6
198659,3
70758,1
139732,6
226210,1
188601,7
51861,5
49000,3
97443,3
216194,3
94513,6
106014,1
106059,0
88236,7
134804,3
143286,3
173480,4
105740,2
224082,2
248638,7
293682,7
252281,2
271063,0
126927,7
191176,1
178498,7
178365,3
78210,0
205257,1
265439,4
215885,6
180814,5
168890,3
193454,7
127210,6
167226,1
14914,1
249453,5
252068,2
71639,0
40216,2
173591,6
82341,0
171544,7
46874,6
200391,2
191301,4
87362,6
244174,2
58971,4
84401,6
223607,2
94878,0
278285,3
72842,4
157288,1
225026,6
196624,3
163507,3
260251,1
233722,1
112491,3
192749,3
225350,7
150816,1
30913,0
204913,3
164465,7
23848,4
141510,0
106527,6
266534,1
227754,2
136007,2
115402,2
567,4
251709,5
33969,7
236038,0
129681,3
143183,3
154907,6
208501,4
212693,3
260786,3
41476,0
88949,6
276213,1
253729,1
13741,3
246741,6
119931,2
247280,0
172035,0
186443,3
128492,0
188355,3
70065,0
27794,7
38512,5
152072,2
13373,3
97255,0
182135,0
157389,3
100294,0
132333,4
227479,3
195862,6
135348,3
162147,0
37257,0
254305,2
266085,4
223298,3
155283,1
154576,1
129154,1
232959,2
19163,4
186029,4
164291,2
55781,6
111038,6
7193,6
69624,0
164300,6
234243,3
268872,2
272831,1
190922,2
36608,3
284553,6
262168,4
75125,2
182375,3
160612,3
184921,2
223300,5
118286,2
99282,3
276742,1
7546,6
